 ,Initials,Lake,Fish_ID,Voucher,Mass,Length,Spines,Fin,Fibrosis,Sex,Repro_State,Gut,Liver,Schisto_Free,Schisto_cyst,Eust,Notes,Page number 
7/19/23,GAC,sug saw,142,X,0.24,29.51,Y,Y,Y,M,3,Y,,0,0,0,,
7/19/23,GAC,sug saw,143,X,0.35,32.38,Y,Y,Y,F,3,Y,,0,0,0,Glochidia,
7/19/23,GAC,sug saw,144,X,0.28,30.9,Y,Y,Y,F,3,Y,,0,0,0,,
7/19/23,GAC,sug saw,145,X,0.35,33.44,Y,Y,N,M,3,Y,,0,0,0,,
7/19/23,GAC,sug saw,146,X,0.28,31.33,Y,Y,Y,M,3,Y,,0,0,0,,
7/19/23,GAC,sug saw,147,X,0.24,29.64,Y,Y,N,M,3,Y,,3,0,0,1 worm is cut in half,
7/19/23,GAC,sug saw,148,X,0.26,31.85,Y,Y,N,F,2,Y,,0,0,0,,
7/19/23,GAC,sug saw,149,X,0.19,28.22,Y,Y,Y,M,3,Y,,0,0,0,Glochidia,
7/19/23,GAC,sug saw,150,X,0.23,30.2,Y,Y,Y,F,2,Y,,0,0,0,Glochidia,
7/19/23,GAC,sug saw,151,X,0.24,29.01,Y,Y,N,M,2,Y,,2,0,0,,
7/19/23,GAC,sug saw,152,X,0.23,29.13,Y,Y,Y,M,3,Y,,0,0,0,,
7/19/23,GAC,sug saw,153,X,0.2,27.47,Y,Y,Y,M,2,Y,,0,0,0,,
7/19/23,GAC,sug saw,154,X,0.22,28.67,Y,Y,Y,M,3,Y,,0,0,0,,
7/19/23,GAC,sug saw,155,X,0.2,28.73,Y,Y,N,M,3,Y,,0,0,0,,
7/19/23,GAC,sug saw,156,X,0.18,27.23,Y,Y,Y,M,3,Y,,0,0,0,,
7/19/23,GAC,sug saw,157,X,0.19,28.69,Y,Y,Y,M,3,Y,,0,0,0,,
7/19/23,GAC,sug saw,158,X,0.25,30.16,Y,Y,Y,M,3,Y,,0,0,0,,
7/19/23,GAC,sug saw,159,X,0.17,26.66,Y,Y,Y,F,2,Y,,0,0,0,,
7/19/23,GAC,sug saw,160,X,0.28,30.3,Y,Y,Y,M,3,Y,,0,0,0,,
7/19/23,GAC,sug saw,161,X,0.18,26.53,Y,Y,Y,M,3,Y,,0,0,0,,
7/19/23,GAC,sug saw,162,X,0.22,27.61,Y,Y,Y,M,3,Y,,0,0,0,,
7/19/23,GAC,sug saw,163,X,0.16,24.7,Y,Y,Y,M,3,Y,,0,0,0,,
7/19/23,GAC,sug saw,164,X,0.25,29.6,Y,Y,N,M,3,Y,,0,0,0,,
7/19/23,AEC,sug saw,165,X,0.16,26.8,Y,Y,Y,M,1,Y,,0,0,0,,
7/19/23,AEC,sug saw,166,X,0.16,26.64,Y,Y,N,M,1,Y,,0,0,0,,
7/19/23,AEC,sug saw,167,X,0.13,25.36,Y,Y,Y,M,1,Y,,0,0,0,,
7/19/23,AEC,sug saw,168,X,0.18,26.65,Y,Y,Y,F,1,Y,,0,0,0,,
7/19/23,AEC,sug saw,169,X,0.12,24.92,Y,Y,N,M,1,Y,,0,0,0,,
7/19/23,AEC,sug saw,170,X,0.14,NA,Y,Y,N,M,1,Y,,0,0,0,,
7/19/23,AEC,sug saw,171,X,0.11,24.59,Y,Y,N,M,1,Y,,0,0,0,,
20-Jul,AEC,boot,21,1,4.86,76.43,Y,Y,Y,F,3,Y,,1,0,0,,
20-Jul,AEC,boot,22,2,3.87,69.96,Y,Y,Y,M,1,Y,,30,2,0,"Glochidia, 1 worm is cut in half",
20-Jul,AEC,boot,23,3,2.87,61.96,Y,Y,Y,F,3,Y,,9,0,0,,
20-Jul,AEC,boot,24,4,2.67,65.7,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
20-Jul,AEC,boot,25,5,6.74,80.39,Y,Y,N,F,3,Y,,7,1,0,,
20-Jul,AEC,boot,26,6,2.74,64.65,Y,Y,N,F,3,Y,,1,0,0,,
20-Jul,AEC,boot,27,7,3.11,69.39,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
20-Jul,AEC,boot,28,8,5,75.66,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
20-Jul,AEC,boot,29,9,3.81,69.86,Y,Y,N,M,3,Y,,1,0,0,,
20-Jul,AEC,boot,30,10,3,69.43,Y,Y,N,M,3,Y,,0,0,0,,
20-Jul,AEC,boot,31,11,2.75,64.18,Y,Y,N,M,3,Y,,2,0,0,"1 worm cut in half, Glochidia",
20-Jul,AEC,boot,32,12,0.9,45.06,Y,Y,N,M,2,Y,,1,0,0,,
20-Jul,AEC,boot,33,13,1.12,48.17,Y,Y,N,M,2,Y,,0,0,2,,
20-Jul,AEC,boot,34,14,2.77,64.25,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
20-Jul,AEC,boot,35,15,3.9,71.76,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
20-Jul,AEC,boot,36,16,3.61,66.13,Y,Y,N,M,3,Y,,0,0,0,,
20-Jul,GAC,boot,37,17,5.54,79.21,Y,Y,N,F,2,Y,,1,0,0,"Glugea, Glochidia",
20-Jul,GAC,boot,38,18,3.95,70.66,Y,Y,Y,F,3,Y,,3,0,0,mild fibrosis,
20-Jul,GAC,boot,39,19,3.07,66.34,Y,Y,Y,F,3,Y,,0,0,0,Glochidia,
20-Jul,GAC,boot,40,20,5.06,77.71,Y,Y,N,F,2,Y,,6,0,0,Glochidia,
20-Jul,GAC,boot,41,21,4.43,73.02,Y,Y,Y,F,3,Y,,9,0,0,2 worms are cut in half,
20-Jul,GAC,boot,42,22,3.28,72.57,Y,Y,Y,F,2,Y,,0,0,0,Glochidia,
20-Jul,GAC,boot,43,23,2.87,62.67,Y,Y,N,M,2,Y,,1,0,0,Glochidia,
20-Jul,GAC,boot,44,24,3.7,71.83,Y,Y,Y,F,3,Y,,0,0,0,Glochidia,
20-Jul,GAC,boot,45,25,4.55,72.4,Y,Y,Y,M,3,Y,,3,1,0,,
20-Jul,GAC,boot,46,26,2.67,63.11,Y,Y,Y,M,3,Y,,0,0,0,Glochidia,
20-Jul,GAC,boot,47,X,1.81,58.04,Y,Y,Y,M,3,Y,,0,0,0,,
20-Jul,GAC,boot,48,X,4.62,76.1,Y,Y,Y,F,3,Y,,3,0,0,Glochidia,
20-Jul,GAC,boot,49,X,4.63,72.58,Y,Y,Y,F,3,Y,,0,0,0,,
20-Jul,GAC,boot,50,X,1.88,56.31,Y,Y,N,M,3,Y,,1,0,0,,
20-Jul,GAC,boot,51,X,1.12,48.15,Y,Y,N,M,2,Y,,6,0,0,,
20-Jul,GAC,boot,52,X,4.05,71.83,Y,Y,Y,F,2,Y,,2,0,0,Glochidia,
7/24/23,CHP,boot,53,X,4.76,68.01,Y,Y,Y,F,3,Y,,2,1,0,,
7/24/23,CHP,boot,54,X,3.08,67.69,Y,Y,N,M,3,Y,,0,0,0,,
7/24/23,CHP,boot,55,X,3.31,69.35,Y,Y,Y,M,3,Y,,0,0,0,,
7/24/23,CHP,boot,56,X,5.24,74.88,Y,Y,Y,F,3,Y,,1,0,0,,
7/24/23,CHP,boot,57,X,3.89,68.65,Y,Y,Y,M,2,Y,,3,0,0,,
7/24/23,CHP,boot,58,X,3.62,70.64,Y,Y,N,M,3,Y,,0,0,0,,
7/24/23,CHP,boot,59,X,4.42,73.76,Y,Y,Y,F,1,Y,,3,1,0,,
7/24/23,CHP,boot,60,X,4.39,73.14,Y,Y,Y,M,3,Y,,0,0,0,Glugea ? Glochidia,
7/24/23,CHP,boot,61,X,3.17,62.84,Y,Y,Y,F,3,Y,,0,0,0,Glochidia,
7/24/23,CHP,boot,62,X,5.93,75.75,Y,Y,Y,M,1,Y,,22,6,0,,
7/24/23,CHP,boot,63,X,3.38,67.6,Y,Y,Y,F,3,Y,,0,0,0,Glochidia,
7/24/23,CHP,boot,64,X,3.2,62.94,Y,Y,Y,M,3,Y,,9,0,0,Glochidia,
7/24/23,CHP,boot,65,X,4.69,73.95,Y,Y,Y,F,3,Y,,0,0,0,Glochidia,
7/24/23,CHP,boot,66,X,4.19,66.35,Y,Y,Y,F,3,Y,,8,0,0,took right spine ,
7/24/23,CHP,boot,67,X,6.47,77.99,Y,Y,Y,F,3,Y,,8,3,0,?,
7/24/23,CHP,boot,68,X,3.7,68.15,Y,Y,Y,M,3,Y,,0,1,0,Glochidia,
7/24/23,AEC,boot,69,X,4.79,78.23,Y,Y,N,F,3,Y,,1,0,0,Glochidia,
7/24/23,AEC,boot,70,X,4.25,70.4,Y,Y,N,F,3,Y,,0,0,0,,
7/24/23,AEC,boot,71,X,7,79.27,Y,Y,Y,F,3,Y,,2,0,0,,
7/24/23,AEC,boot,72,X,5.5,74.08,Y,Y,N,F,3,Y,,3,0,0,,
7/24/23,AEC,boot,73,X,5.39,73.86,Y,Y,Y,F,3,Y,,0,2,0,,
7/24/23,AEC,boot,74,X,4.69,72.98,Y,Y,N,M,2,Y,,1,0,0,,
7/24/23,AEC,boot,75,X,5.44,70.12,N,Y,N,F,3,Y,,14,0,0,"Glochidia, had no spines to take",
7/24/23,AEC,boot,76,X,2.62,61.33,Y,Y,N,M,2,Y,,0,0,0,Glochidia,
7/24/23,AEC,boot,77,X,3.23,68.33,Y,Y,N,M,2,Y,,0,0,0,,
7/24/23,AEC,boot,78,X,5.72,71.49,Y,Y,Y,F,3,Y,,0,0,0,Glochidia,
7/24/23,AEC,boot,79,X,2.12,56.71,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/24/23,AEC,boot,80,X,3,66.36,Y,Y,N,M,2,Y,,0,0,0,,
7/24/23,AEC,boot,81,X,6.07,72.37,Y,Y,Y,M,3,Y,,21,0,0,,
7/24/23,AEC,boot,82,X,3.88,67.96,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/24/23,AEC,boot,83,X,3.84,69.11,Y,Y,N,M,2,Y,,1,2,0,Glochidia,
7/24/23,AEC,boot,84,X,3.65,68.09,Y,Y,N,F,3,Y,,0,0,0,,
7/24/23,AEC,boot,85,X,3.13,64.62,Y,Y,Y,M,2,Y,,0,0,0,Glochidia,
7/24/23,AEC,boot,86,X,2.2,57.1,Y,Y,N,M,2,Y,,0,0,0,,
7/24/23,AEC,boot,87,X,3,64.05,Y,Y,N,M,2,Y,,0,0,0,,
7/24/23,AEC,boot,88,X,1.39,51.17,Y,Y,N,F,2,Y,,0,0,0,,
7/24/23,AEC,boot,89,X,3.76,68.84,Y,Y,Y,F,3,Y,,2,0,0,,
7/24/23,AEC,boot,90,X,1.9,57.83,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/24/23,AEC,boot,91,X,1.39,49.3,Y,Y,N,M,2,Y,,11,0,0,,
7/24/23,AEC,boot,92,X,1.33,48.96,Y,Y,N,F,2,Y,,0,0,0,,
7/24/23,AEC,boot,93,X,1.5,54.8,Y,Y,N,M,1,Y,,0,0,0,,
7/24/23,AEC,boot,94,X,1.41,46.5,Y,Y,N,M,1,Y,,15,0,0,,
7/24/23,AEC,boot,95,X,1.16,47.44,Y,Y,N,M,2,Y,,0,0,0,,
7/24/23,AEC,boot,96,X,1.69,54.09,Y,Y,N,F,3,Y,,1,0,0,,
7/24/23,AEC,boot,97,X,1.4,52.74,Y,Y,N,F,3,Y,,0,0,0,,
7/24/23,AEC,boot,98,X,1.55,48.16,Y,Y,N,F,1,Y,,2,0,0,,
7/24/23,AEC,boot,99,X,1.16,45.13,Y,Y,N,F,1,Y,,4,0,0,,
7/24/23,AEC,boot,100,X,1.09,47.33,Y,Y,N,M,1,Y,,0,0,0,,
7/24/23,CHP,boot,101,X,1.58,52.52,Y,Y,N,M,2,Y,,5,0,0,Glochidia,
7/24/23,CHP,boot,102,X,3.15,66.18,Y,Y,N,M,3,Y,,0,1,0,Glochidia,
7/24/23,CHP,boot,103,X,2,59.12,Y,Y,Y,M,2,Y,,0,0,0,,
7/24/23,CHP,boot,104,X,2.34,57.16,Y,Y,N,M,1,Y,,2,0,0,Glochidia,
7/24/23,CHP,boot,105,X,1.78,50.04,Y,Y,N,M,3,Y,,4,0,0,,
7/24/23,CHP,boot,106,X,2.75,58.81,Y,Y,Y,M,3,Y,,0,1,0,,
7/25/23,CHP,anutz,16,1,2.87,65.76,Y,Y,N,F,3,Y,,0,0,0,,
7/25/23,CHP,anutz,17,2,2.17,61.48,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/25/23,CHP,anutz,18,3,2.47,62.2,Y,Y,N,M,3,Y,,0,0,3,Glochidia,
7/25/23,CHP,anutz,19,4,1.93,61.9,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/25/23,CHP,anutz,20,5,2.26,62.12,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/25/23,CHP,anutz,21,6,1.6,55.02,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/25/23,CHP,anutz,22,7,2.49,68.53,Y,Y,N,F,3,Y,,0,0,0,,
7/25/23,CHP,anutz,23,8,2.3,64.36,Y,Y,N,F,3,Y,,0,0,0,,
7/25/23,CHP,anutz,24,9,2.14,60.14,Y,Y,N,M,3,Y,,0,0,0,,
7/25/23,CHP,anutz,25,10,2.16,62.07,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/25/23,CHP,anutz,26,11,2,61.71,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/25/23,CHP,anutz,27,12,2.67,64.27,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/25/23,CHP,anutz,28,13,3.08,66.2,Y,Y,N,M,3,Y,,0,0,0,"Glochidia, glugea?",
7/25/23,CHP,anutz,29,14,2.04,61.9,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/25/23,CHP,anutz,30,15,2.51,70.53,Y,Y,N,F,2,Y,,0,0,0,Glochidia,
7/25/23,CHP,anutz,31,16,2.65,61.87,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/25/23,AEC,anutz,32,17,3.65,75.38,Y,Y,N,F,3,Y,,0,0,0,,
7/25/23,AEC,anutz,33,18,3,69.12,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/25/23,AEC,anutz,34,19,2.2,58.18,Y,Y,N,M,3,Y,,0,0,0,,
7/25/23,AEC,anutz,35,20,2.46,68.76,Y,Y,N,M,3,Y,,0,0,0,,
7/25/23,AEC,anutz,36,21,3.06,72.83,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/25/23,AEC,anutz,37,22,2.75,69.56,Y,Y,N,F,3,Y,,0,0,1,Glochidia,
7/25/23,AEC,anutz,38,23,1.95,57.47,Y,Y,N,F,3,Y,,0,0,0,,
7/25/23,AEC,anutz,39,24,2.06,59.42,Y,Y,N,M,3,Y,,0,0,0,,
7/25/23,AEC,anutz,40,25,2.16,61.15,Y,Y,N,M,3,Y,,0,0,0,,
7/25/23,AEC,anutz,41,X,1.85,61.72,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/25/23,AEC,anutz,42,X,2.07,64.24,Y,Y,N,F,3,Y,,0,0,1,,
7/25/23,AEC,anutz,43,X,1.94,60.54,Y,Y,N,M,3,Y,,0,0,0,,
7/25/23,AEC,anutz,44,X,2.73,68.75,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/25/23,AEC,anutz,45,X,2.23,62.08,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/25/23,AEC,anutz,46,X,2.36,64.5,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/25/23,AEC,anutz,47,X,2.18,57.88,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/26/23,AEC,anutz,48,X,1.96,58.34,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/26/23,AEC,anutz,49,X,2.53,65.78,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/26/23,AEC,anutz,50,X,2.58,68.6,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/26/23,AEC,anutz,51,X,2.26,63.1,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/26/23,AEC,anutz,52,X,2.26,58.74,Y,Y,N,M,3,Y,,0,0,0,,
7/26/23,AEC,anutz,53,X,1.15,55.36,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/26/23,AEC,anutz,54,X,2.57,62.41,Y,Y,N,M,3,Y,,0,0,0,,
7/26/23,AEC,anutz,55,X,1.92,59.87,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/26/23,AEC,anutz,56,X,3.39,70.31,Y,Y,N,F,2,Y,,1,0,0,,
7/26/23,AEC,anutz,57,X,3.16,71.77,Y,Y,N,F,3,Y,,0,0,0,,
7/26/23,AEC,anutz,58,X,2.36,67.22,Y,Y,N,F,2,Y,,0,0,0,Glochidia,
7/26/23,AEC,anutz,59,X,2.29,62.08,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/26/23,AEC,anutz,60,X,3.88,68.22,Y,Y,N,M,3,Y,,0,0,0,,
7/26/23,AEC,anutz,61,X,2.55,68.4,Y,Y,N,F,3,Y,,0,0,1,Glochidia,
7/26/23,AEC,anutz,62,X,2,66.43,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/26/23,AEC,anutz,63,X,2.58,62.53,Y,Y,N,M,3,Y,,0,0,0,,
7/26/23,CHP,anutz,64,X,2.52,66.95,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/26/23,CHP,anutz,65,X,3.43,64.38,Y,Y,N,M,3,Y,,1,0,0,Glochidia,
7/26/23,CHP,anutz,66,X,2.31,61.85,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/26/23,CHP,anutz,67,X,3.51,69.43,Y,Y,N,M,1,Y,,0,0,0,,
7/26/23,CHP,anutz,68,X,2.56,63.31,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/26/23,CHP,anutz,69,X,2.82,64.74,Y,Y,N,M,3,Y,,0,0,0,,
7/26/23,CHP,anutz,70,X,3.06,66.07,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/26/23,CHP,anutz,71,X,2.46,62.54,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/26/23,CHP,anutz,72,X,1.6,57.53,Y,Y,N,F,3,Y,,0,0,2,"Glugea, Glochidia",
7/26/23,CHP,anutz,73,X,3.12,69.24,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/26/23,CHP,anutz,74,X,2.9,64.65,Y,Y,N,F,3,Y,,0,0,2,Glochidia,
7/26/23,CHP,anutz,75,X,2.04,57.91,Y,Y,N,M,3,Y,,0,0,0,,
7/26/23,CHP,anutz,76,X,1.93,56.98,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/26/23,CHP,anutz,77,X,3.04,66.44,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/26/23,CHP,anutz,78,X,2.62,63.11,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/26/23,CHP,anutz,79,X,2,60.17,Y,Y,N,F,3,Y,,0,0,0,,
7/26/23,AEC,anutz,80,X,2.4,64.12,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/26/23,AEC,anutz,81,X,2,57.26,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/26/23,AEC,anutz,82,X,1.82,58.06,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/26/23,AEC,anutz,83,X,2.44,68.34,Y,Y,N,F,3,Y,,0,0,0,,
7/26/23,AEC,anutz,84,X,2.35,67.9,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/26/23,AEC,anutz,85,X,0.98,46.78,Y,Y,N,M,1,Y,,0,0,0,,
7/26/23,AEC,anutz,86,X,1.16,51.54,Y,Y,N,M,1,Y,,0,0,0,Glochidia,
7/26/23,AEC,anutz,87,X,2.68,67.39,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/26/23,AEC,anutz,88,X,2.2,65.75,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/26/23,AEC,anutz,89,X,2.48,68.53,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/26/23,AEC,anutz,90,X,1.78,56.72,Y,Y,N,F,3,Y,,1,0,0,"Glugea, Glochidia",
7/26/23,AEC,anutz,91,X,1.96,60.17,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/26/23,AEC,anutz,92,X,2.57,65.63,Y,Y,N,F,3,Y,,0,0,0,"Glugea, Glochidia",
7/26/23,AEC,anutz,93,X,2.54,64.18,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/26/23,AEC,anutz,94,X,2.62,64.32,Y,Y,N,M,3,Y,,0,0,0,,
7/26/23,AEC,anutz,95,X,2.5,69.76,Y,Y,N,F,2,Y,,0,0,0,Glochidia,
7/26/23,CHP,anutz,96,X,1.9,56.44,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/26/23,CHP,anutz,97,X,2.55,62.54,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/26/23,CHP,anutz,98,X,1.44,53.06,Y,Y,N,M,1,Y,,1,0,0,,
7/26/23,CHP,anutz,99,X,1.9,61.11,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/26/23,CHP,anutz,100,X,2.2,58.76,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/26/23,CHP,anutz,101,X,2.44,63.72,Y,Y,N,F,3,Y,,0,0,0,"Glugea, Glochidia",
7/26/23,CHP,anutz,102,X,1.79,55.22,Y,Y,N,M,3,Y,,0,0,0,,
7/26/23,CHP,anutz,103,X,1.31,46.89,Y,Y,N,M,1,Y,,1,0,0,Glochidia,
7/26/23,CHP,anutz,104,X,2.35,60,Y,Y,N,M,3,Y,,0,0,0,,
7/26/23,CHP,anutz,105,X,2.27,61.61,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/26/23,CHP,anutz,106,X,0.67,41.65,Y,Y,N,M,1,Y,,0,0,0,,
7/26/23,CHP,anutz,107,X,2.22,63,Y,Y,N,F,2,Y,,0,0,0,Glochidia,
7/26/23,CHP,anutz,108,X,2.63,65.1,Y,Y,N,M,2,Y,,0,0,0,Glochidia,
7/26/23,CHP,anutz,109,X,3,69.87,Y,Y,N,F,2,Y,,1,0,1,,
7/26/23,CHP,anutz,110,X,2.21,64.56,Y,Y,N,M,2,Y,,0,0,0,,
7/26/23,CHP,anutz,111,X,2.86,70.93,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/27/23,CHP,anutz,112,X,2,64.61,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/27/23,CHP,anutz,113,X,2.16,62.78,Y,Y,N,F,2,Y,,0,0,0,Glochidia,
7/27/23,CHP,anutz,114,X,2.28,67.45,Y,Y,N,F,2,Y,,0,0,0,"Glochidia, took right spine ",
7/27/23,CHP,anutz,115,X,1.89,55.8,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/27/23,CHP,anutz,116,X,2.36,68.14,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/27/23,CHP,anutz,117,X,2,62.18,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/27/23,CHP,anutz,118,X,2.38,63.07,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/27/23,CHP,anutz,119,X,3.42,71.51,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/27/23,CHP,anutz,120,X,1.89,57.62,Y,Y,N,F,2,Y,,0,0,0,,
7/27/23,CHP,anutz,121,X,2.82,66.31,Y,Y,N,M,2,Y,,0,0,0,Glochidia,
7/27/23,CHP,anutz,122,X,2.58,71.95,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/27/23,CHP,anutz,123,X,2.33,67.59,Y,Y,N,F,2,Y,,0,0,0,Glochidia,
7/27/23,CHP,anutz,124,X,2.76,71,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/27/23,CHP,anutz,125,X,3.49,67.19,Y,Y,N,M,1,Y,,1,0,0,,
7/27/23,CHP,anutz,126,X,2.5,64.65,Y,Y,N,M,2,Y,,0,0,0,Glochidia,
7/27/23,CHP,anutz,127,X,2.63,63.55,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/27/23,AEC,anutz,128,X,1.71,57.65,Y,Y,N,F,3,Y,,0,0,0,,
7/27/23,AEC,anutz,129,X,3.36,75.65,Y,Y,N,F,3,Y,,0,0,0,,
7/27/23,AEC,anutz,130,X,2.29,69.26,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/27/23,AEC,anutz,131,X,2.67,63.46,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/27/23,AEC,anutz,132,X,2.69,64.75,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/27/23,AEC,anutz,133,X,4.71,77.44,Y,Y,N,F,3,Y,,0,0,1,"Glochidia, apatamon ",
7/27/23,AEC,anutz,134,X,2.92,66.41,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/27/23,AEC,anutz,135,X,2.4,64.87,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/27/23,AEC,anutz,136,X,2.35,62.34,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/27/23,AEC,anutz,137,X,3.36,71.8,Y,Y,N,F,3,Y,,0,0,0,,
7/27/23,AEC,anutz,138,X,2.8,67.14,Y,Y,N,M,3,Y,,0,0,0,,
7/27/23,AEC,anutz,139,X,2.29,60.9,Y,Y,N,M,3,Y,,1,0,0,,
7/27/23,AEC,anutz,140,X,2.71,67.9,Y,Y,N,F,3,Y,,0,2,0,Glochidia,
7/27/23,AEC,anutz,141,X,2.41,60.31,Y,Y,N,M,3,Y,,0,0,0,,
7/27/23,AEC,anutz,142,X,3.07,65.83,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/27/23,AEC,anutz,143,X,2.53,63.92,Y,Y,N,M,3,Y,,0,0,0,,
7/27/23,CHP,anutz,144,X,2.8,67.91,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/27/23,CHP,anutz,145,X,2.95,65.16,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/27/23,CHP,anutz,146,X,1.95,64.09,Y,Y,N,F,2,Y,,0,0,0,Glochidia,
7/27/23,CHP,anutz,147,X,2.89,66.71,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/27/23,CHP,anutz,148,X,3,67.18,Y,Y,N,F,1,Y,,0,0,0,"Glochidia, Apatamon",
7/27/23,CHP,anutz,149,X,2,65.95,Y,Y,N,F,2,Y,,0,0,0,"Glochidia, Apatamon, took right spine",
7/27/23,CHP,anutz,150,X,1.96,57.99,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/27/23,CHP,anutz,151,X,2.31,66.26,Y,Y,N,F,3,Y,,0,0,0,"Glochidia, Apatamon",
7/27/23,CHP,anutz,152,X,2.12,65.31,Y,Y,N,F,2,Y,,0,0,0,"Glochidia, Apatamon",
7/27/23,CHP,anutz,153,X,1.4,56.31,Y,Y,N,F,2,Y,,1,0,1,"Glochidia, glugea",
7/27/23,CHP,anutz,154,X,2.22,64.57,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
7/27/23,CHP,anutz,155,X,2.78,66.81,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
7/27/23,CHP,anutz,156,X,2.13,56.56,Y,Y,N,M,2,Y,,0,0,0,,
7/27/23,CHP,anutz,157,X,1.81,57.7,Y,Y,N,M,3,Y,,0,0,0,,
7/27/23,CHP,anutz,158,X,2.19,60.07,Y,Y,N,M,3,Y,,0,0,0,"Glochidia, glugea",
7/27/23,CHP,anutz,159,X,2.37,65.06,Y,Y,N,F,2,Y,,0,0,0,,
7/27/23,AEC,anutz,160,X,2.04,68.76,Y,Y,N,F,2,Y,,0,0,0,Glochidia,
